Longitude,Latitude,polygon_area,polygon_perimeter,polygon_density
-1.2903534191924064,0.7126305291068977,2.509834306849377e-11,2.96013167266056e-05,19.0
-1.2903535937253316,0.7126319253702991,2.509834306849377e-11,2.96013167266056e-05,20.0
-1.2903537101387927,0.7126334089001634,2.509834306849377e-11,2.96013167266056e-05,21.0
-1.2903537391112583,0.7126349505494918,2.509834306849377e-11,2.96013167266056e-05,23.0
-1.2903536518447956,0.7126365213458185,2.509834306849377e-11,2.96013167266056e-05,23.0
-1.29035362287233,0.71263791760922,2.509834306849377e-11,2.96013167266056e-05,24.0
-1.2903533319259437,0.7126394884055469,2.509834306849377e-11,2.96013167266056e-05,24.0
-1.2903530992735543,0.7126411173213378,3.337083833736346e-12,8.539659586342227e-06,26.0
-1.2903528374741666,0.7126427753841271,3.337083833736346e-12,8.539659586342227e-06,26.0
-1.2903525756747787,0.712644346180454,6.0539666012944076e-12,1.0154269811825202e-05,27.0
-1.2903522847283926,0.7126458588573167,6.0539666012944076e-12,1.0154269811825202e-05,28.0
-1.2903518192490808,0.7126471678542556,4.216971251192185e-12,9.73884396997655e-06,30.0
-1.290351324797304,0.7126483604377335,4.216971251192185e-12,9.73884396997655e-06,31.0
-1.2903509757314535,0.7126495240487458,4.216971251192185e-12,9.73884396997655e-06,32.0
-1.290350626665603,0.7126507166322238,4.216971251192185e-12,9.73884396997655e-06,32.0
-1.2903503067467512,0.7126517638297749,2.35930760884653e-11,2.250456019687045e-05,34.0
-1.2903500158003651,0.7126526947883979,2.35930760884653e-11,2.250456019687045e-05,34.0
-1.2903494922015892,0.7126541783182622,2.35930760884653e-11,2.250456019687045e-05,38.0
-1.2903492885216656,0.7126549054224285,2.35930760884653e-11,2.250456019687045e-05,38.0
-1.2903489686028138,0.7126555162876667,3.5809300786373097e-12,1.2829525442005737e-05,38.0
-1.2903487940698886,0.7126559526199797,3.5809300786373097e-12,1.2829525442005737e-05,38.0
-1.2903487068034258,0.7126565926322164,3.5809300786373097e-12,1.2829525442005737e-05,37.0
-1.2903478049918016,0.7126592687455584,7.121208961942933e-11,4.439901139653134e-05,38.0
-1.2903474850729495,0.7126597633718685,7.121208961942933e-11,4.439901139653134e-05,37.0
-1.2903471941265632,0.7126602578236456,7.121208961942933e-11,4.439901139653134e-05,37.0
-1.2903469033547097,0.7126608686888838,7.121208961942933e-11,4.439901139653134e-05,38.0
-1.2903465542888595,0.7126615668205847,7.121208961942933e-11,4.439901139653134e-05,38.0
-1.2903448670790716,0.7126649410656275,7.121208961942933e-11,4.439901139653134e-05,43.0
-1.290344459893757,0.7126656974913254,7.121208961942933e-11,4.439901139653134e-05,43.0
-1.290344139800372,0.7126661046766398,7.121208961942933e-11,4.439901139653134e-05,45.0
-1.2903395729718516,0.7126739878052722,2.947417230331863e-11,2.2026167310816103e-05,48.0
-1.290339282025465,0.7126745403765136,2.947417230331863e-11,2.2026167310816103e-05,48.0
-1.2903390202260774,0.7126750350028235,2.947417230331863e-11,2.2026167310816103e-05,48.0
-1.2903388748401508,0.712675500307602,2.947417230331863e-11,2.2026167310816103e-05,48.0
-1.2903386130407628,0.7126760822003746,8.06200463161679e-12,1.180559901944844e-05,48.0
-1.2903382929473781,0.7126766639186144,8.06200463161679e-12,1.180559901944844e-05,47.0
-1.290337973028526,0.7126773039308512,8.06200463161679e-12,1.180559901944844e-05,47.0
-1.29033768208214,0.7126780601820158,8.06200463161679e-12,1.180559901944844e-05,48.0
-1.2903374202827522,0.7126788164331809,8.06200463161679e-12,1.180559901944844e-05,48.0
-1.2903371876303629,0.7126796309783426,8.06200463161679e-12,1.180559901944844e-05,48.0
-1.2903368385645122,0.7126804163765061,8.06200463161679e-12,1.180559901944844e-05,47.0
-1.2903364022321993,0.7126812309216681,8.06200463161679e-12,1.180559901944844e-05,47.0
-1.290335878633424,0.7126821035862941,8.06200463161679e-12,1.180559901944844e-05,47.0
-1.290335413154112,0.712682917956923,8.06200463161679e-12,1.180559901944844e-05,48.0
-1.290335005968798,0.7126836743826209,8.06200463161679e-12,1.180559901944844e-05,47.0
-1.2903346860499458,0.7126844014867872,8.06200463161679e-12,1.180559901944844e-05,45.0
-1.2903342786900984,0.7126851579124851,8.06200463161679e-12,1.180559901944844e-05,46.0
-1.2903339006517824,0.7126858268971873,3.1569026301052706e-12,7.700044164379741e-06,50.0
-1.2903334351724711,0.7126863796429614,3.1569026301052706e-12,7.700044164379741e-06,51.0
-1.290332998840158,0.712686903241737,3.1569026301052706e-12,7.700044164379741e-06,51.0
-1.2903327661877686,0.7126875141069753,3.1569026301052706e-12,7.700044164379741e-06,50.0
-1.2903326206273091,0.7126882703581401,3.1569026301052706e-12,7.700044164379741e-06,49.0
-1.2903323879749198,0.7126889393428425,3.1569026301052706e-12,7.700044164379741e-06,51.0
-1.2903320389090696,0.7126896957685401,3.1569026301052706e-12,7.700044164379741e-06,52.0
-1.2903307590591289,0.7126912955373327,3.1569026301052706e-12,7.700044164379741e-06,54.0
-1.2903302063133548,0.712692139229493,2.7826648988506393e-11,2.4097156371072022e-05,53.0
-1.2903296535675808,0.712692953600122,2.7826648988506393e-11,2.4097156371072022e-05,53.0
-1.290329188262802,0.7126938262647479,2.7826648988506393e-11,2.4097156371072022e-05,51.0
-1.2903287809029547,0.7126946989293739,2.7826648988506393e-11,2.4097156371072022e-05,52.0
-1.2903284609841028,0.7126954553550717,2.7826648988506393e-11,2.4097156371072022e-05,53.0
-1.2903276464389408,0.7126967060580137,2.7826648988506393e-11,2.4097156371072022e-05,53.0
-1.290326832068312,0.7126973460702505,2.7826648988506393e-11,2.4097156371072022e-05,52.0
-1.2903264247084645,0.7126975787226398,2.7826648988506393e-11,2.4097156371072022e-05,52.0
-1.2903220324128688,0.7126981023214154,1.480471121922301e-11,1.7000244238344294e-05,52.0
-1.2903205488830047,0.7126983060013392,1.480471121922301e-11,1.7000244238344294e-05,54.0
-1.2903190653531407,0.7126985678007268,1.480471121922301e-11,1.7000244238344294e-05,57.0
-1.2903174945568137,0.7126988004531162,1.480471121922301e-11,1.7000244238344294e-05,56.0
-1.2903152546012515,0.7126989460135759,2.6625237885729687e-11,2.2110708983555082e-05,58.0
-1.2903142656976976,0.7126990913995025,2.6625237885729687e-11,2.2110708983555082e-05,58.0
-1.2903134802995342,0.7126992078129635,2.6625237885729687e-11,2.2110708983555082e-05,60.0
-1.290312549340911,0.7126994404653528,2.6625237885729687e-11,2.2110708983555082e-05,59.0
-1.2903113567574331,0.7126995277318154,2.6625237885729687e-11,2.2110708983555082e-05,60.0
-1.2903100186134957,0.7126992367854291,2.5432660687242343e-11,2.5476869472103796e-05,60.0
-1.2903084769641675,0.712698625920191,3.300225126168042e-12,7.4230762473970035e-06,61.0
-1.2903068770208421,0.7126983641208031,3.300225126168042e-12,7.4230762473970035e-06,59.0
-1.2903051316915901,0.7126981606154124,3.300225126168042e-12,7.4230762473970035e-06,61.0
-1.2903035027757992,0.7126977532555648,3.300225126168042e-12,7.4230762473970035e-06,64.0
-1.2903021065123976,0.7126972879507864,2.1560820972825498e-11,2.0539637872578014e-05,68.0
-1.2903010593148463,0.7126968224714749,2.1560820972825498e-11,2.0539637872578014e-05,69.0
-1.2903002447696845,0.712696444258626,2.1560820972825498e-11,2.0539637872578014e-05,71.0
-1.2902997211709089,0.7126962116062366,2.1560820972825498e-11,2.0539637872578014e-05,73.0
-1.2902959105935532,0.7126940880641358,4.328004300571977e-12,9.01733788575333e-06,78.0
-1.290295357847779,0.7126939135312106,4.328004300571977e-12,9.01733788575333e-06,78.0
-1.2902948342490033,0.7126937389982855,4.328004300571977e-12,9.01733788575333e-06,78.0
-1.290294223383765,0.7126935063458961,4.328004300571977e-12,9.01733788575333e-06,77.0
-1.290292361815585,0.7126926918007342,5.494841327061094e-12,9.540451446670455e-06,76.0
-1.2902909364051849,0.7126921973489572,5.494841327061094e-12,9.540451446670455e-06,76.0
-1.290290121860023,0.7126919646965678,5.494841327061094e-12,9.540451446670455e-06,76.0
-1.2902892491953972,0.7126917901636426,5.494841327061094e-12,9.540451446670455e-06,77.0
-1.2902884637972338,0.7126917610166441,5.494841327061094e-12,9.540451446670455e-06,76.0
-1.2902868640284413,0.7126914992172563,1.837650277430989e-11,2.3268398832645612e-05,77.0
-1.2902862821356686,0.712691324684331,1.837650277430989e-11,2.3268398832645612e-05,77.0
-1.290284565953415,0.7126907429660915,1.837650277430989e-11,2.3268398832645612e-05,78.0
-1.2902836060223266,0.7126904520197053,1.837650277430989e-11,2.3268398832645612e-05,76.0
-1.2902824134388486,0.7126901321008532,1.837650277430989e-11,2.3268398832645612e-05,72.0
-1.29028095888145,0.7126899284209295,3.558129464453622e-11,3.8075942531333814e-05,71.0
-1.2902796209120453,0.7126896374745431,5.1598687811789825e-11,5.35914891328288e-05,72.0
-1.2902783408875718,0.7126893756751554,5.1598687811789825e-11,5.35914891328288e-05,73.0
-1.2902756939212283,0.7126888520763798,5.1598687811789825e-11,5.35914891328288e-05,71.0
-1.2902743266302925,0.7126886194239904,5.1598687811789825e-11,5.35914891328288e-05,69.0
-1.2902724359151139,0.7126881830916775,5.1598687811789825e-11,5.35914891328288e-05,68.0
-1.2902719123163382,0.7126879794117538,5.1598687811789825e-11,5.35914891328288e-05,67.0
-1.290271359570564,0.7126879212922896,5.1598687811789825e-11,5.35914891328288e-05,66.0
-1.2902704869059383,0.7126880666782165,5.1598687811789825e-11,5.35914891328288e-05,66.0
-1.2902696433883105,0.7126885030105294,5.1598687811789825e-11,5.35914891328288e-05,65.0
-1.2902689744036082,0.712689026609305,5.1598687811789825e-11,5.35914891328288e-05,65.0
-1.2902683925108356,0.7126896666215418,5.1598687811789825e-11,5.35914891328288e-05,64.0
-1.290267258046822,0.7126910628849433,4.390481333111211e-11,4.344298620826234e-05,63.0
-1.2902667054755808,0.7126917901636426,4.390481333111211e-11,4.344298620826234e-05,64.0
-1.290266065463344,0.7126926628282686,4.390481333111211e-11,4.344298620826234e-05,63.0
-1.290265367331643,0.7126935936123587,4.390481333111211e-11,4.344298620826234e-05,64.0
-1.2902645238140158,0.7126946408099099,4.390481333111211e-11,4.344298620826234e-05,67.0
-1.290263767388318,0.7126957171544596,4.390481333111211e-11,4.344298620826234e-05,66.0
-1.2902630402841515,0.7126967643520108,4.390481333111211e-11,4.344298620826234e-05,65.0
-1.2902623421524508,0.7126978405220276,4.390481333111211e-11,4.344298620826234e-05,66.0
-1.29026164402075,0.7126987714806506,4.390481333111211e-11,4.344298620826234e-05,64.0
-1.290259345945724,0.7127007203152934,2.2358004760731694e-11,2.2277216911490536e-05,62.0
-1.2902581242152473,0.7127021457256935,2.2358004760731694e-11,2.2277216911490536e-05,59.0
-1.2902567570988444,0.7127033966031683,2.2358004760731694e-11,2.2277216911490536e-05,57.0
-1.2902564370054597,0.7127037165220204,2.2358004760731694e-11,2.2277216911490536e-05,56.0
-1.2902560879396092,0.7127039783214081,2.2358004760731694e-11,2.2277216911490536e-05,55.0
-1.2902555353683678,0.7127050255189592,2.2358004760731694e-11,2.2277216911490536e-05,55.0
-1.2902557099012932,0.7127054037318081,2.2358004760731694e-11,2.2277216911490536e-05,57.0
-1.2902563207665312,0.7127057817701242,2.2358004760731694e-11,2.2277216911490536e-05,58.0
-1.2902570770176962,0.7127061308359746,2.2358004760731694e-11,2.2277216911490536e-05,60.0
-1.2902578042963955,0.7127065090488235,8.476893558014858e-12,1.1992498580772174e-05,60.0
-1.2902583568676367,0.7127067999952097,8.476893558014858e-12,1.1992498580772174e-05,59.0
-1.290258764227484,0.712707032647599,8.476893558014858e-12,1.1992498580772174e-05,59.0
-1.2902603350238109,0.7127077599262983,8.476893558014858e-12,1.1992498580772174e-05,60.0
-1.2902610621279773,0.7127079634316892,8.476893558014858e-12,1.1992498580772174e-05,62.0
-1.2902619347926032,0.7127082543780754,8.476893558014858e-12,1.1992498580772174e-05,63.0
-1.2902628657512263,0.7127085742969275,8.476893558014858e-12,1.1992498580772174e-05,64.0
-1.2902637965353165,0.7127089233627777,8.476893558014858e-12,1.1992498580772174e-05,63.0
-1.2902647273194066,0.7127093307226251,8.476893558014858e-12,1.1992498580772174e-05,63.0
-1.2902662399962692,0.7127099415878633,8.476893558014858e-12,1.1992498580772174e-05,62.0
-1.2902667927420433,0.7127101742402525,8.476893558014858e-12,1.1992498580772174e-05,62.0
-1.2902674617267456,0.7127104068926419,8.476893558014858e-12,1.1992498580772174e-05,60.0
-1.2902697015077746,0.712710959638416,2.6879136503503327e-11,2.7279405037140916e-05,61.0
-1.2902708359717885,0.7127113087042664,2.6879136503503327e-11,2.7279405037140916e-05,61.0
-1.290271854196874,0.7127117450365794,2.6879136503503327e-11,2.7279405037140916e-05,59.0
-1.2902728141279627,0.7127120941024299,2.6879136503503327e-11,2.7279405037140916e-05,60.0
-1.290274850229068,0.7127127630871322,3.590403680054572e-11,3.81613071141446e-05,60.0
-1.2902758684541535,0.7127131121529825,3.590403680054572e-11,3.81613071141446e-05,62.0
-1.2902773809564834,0.7127136940457551,3.590403680054572e-11,3.81613071141446e-05,60.0
-1.2902804935766714,0.7127189300335111,3.5699943128819825e-11,2.410815263779199e-05,58.0
-1.2902801153638226,0.7127196571376775,3.5699943128819825e-11,2.410815263779199e-05,56.0
-1.290279271846195,0.712721431613928,3.5699943128819825e-11,2.410815263779199e-05,54.0
-1.2902791262857354,0.7127217806797783,3.5699943128819825e-11,2.410815263779199e-05,53.0
-1.2902790100468071,0.7127221005986303,3.5699943128819825e-11,2.410815263779199e-05,52.0
-1.2902789517528104,0.7127224788114792,3.5699943128819825e-11,2.410815263779199e-05,52.0
-1.290278835513882,0.7127229151437923,3.5699943128819825e-11,2.410815263779199e-05,51.0
-1.290278719100421,0.7127234678895663,3.5699943128819825e-11,2.410815263779199e-05,50.0
-1.2902780790881843,0.7127252713382825,3.5699943128819825e-11,2.410815263779199e-05,48.0
-1.290277468222946,0.7127262893888351,3.5699943128819825e-11,2.410815263779199e-05,48.0
-1.2902768283852422,0.7127273365863863,5.202804606429181e-11,5.2453029967728454e-05,44.0
-1.2902762464924697,0.7127282965174749,5.202804606429181e-11,5.2453029967728454e-05,47.0
-1.2902757520406927,0.7127291691821009,5.202804606429181e-11,5.2453029967728454e-05,47.0
-1.2902755483607689,0.7127299545802643,5.202804606429181e-11,5.2453029967728454e-05,47.0
-1.290275344855378,0.712730594592501,5.202804606429181e-11,5.2453029967728454e-05,46.0
-1.2902749374955307,0.7127315545235896,5.202804606429181e-11,5.2453029967728454e-05,46.0
-1.2902747048431413,0.7127320489753667,5.202804606429181e-11,5.2453029967728454e-05,46.0
-1.29027423936383,0.7127324853076795,5.202804606429181e-11,5.2453029967728454e-05,45.0
-1.2902738902979796,0.7127329507869912,5.202804606429181e-11,5.2453029967728454e-05,43.0
-1.2902736284985916,0.7127333289998401,5.202804606429181e-11,5.2453029967728454e-05,43.0
-1.2902729595138893,0.7127341725174676,5.202804606429181e-11,5.2453029967728454e-05,41.0
-1.290272610448039,0.7127346669692446,5.202804606429181e-11,5.2453029967728454e-05,41.0
-1.2902722032627245,0.7127354523674081,5.202804606429181e-11,5.2453029967728454e-05,41.0
-1.290271854196874,0.7127387395205214,3.129791679641278e-12,7.415298947813945e-06,37.0
-1.2902725231815766,0.7127395538911502,3.129791679641278e-12,7.415298947813945e-06,36.0
-1.2902726685675032,0.712739873984535,3.129791679641278e-12,7.415298947813945e-06,36.0
-1.2902742685108282,0.7127417065802496,3.129791679641278e-12,7.415298947813945e-06,37.0
-1.2902747629626055,0.7127423464179533,3.129791679641278e-12,7.415298947813945e-06,37.0
-1.2902752284419168,0.712742811897265,3.129791679641278e-12,7.415298947813945e-06,37.0
-1.290277526516943,0.7127457498099948,1.2419404513682546e-11,1.748291587928752e-05,33.0
-1.2902782536211095,0.7127476988191705,1.2419404513682546e-11,1.748291587928752e-05,31.0
-1.2902785445674958,0.7127487460167217,1.2419404513682546e-11,1.748291587928752e-05,31.0
-1.290278835513882,0.7127496768008118,5.113917243350224e-12,1.0609053538359314e-05,30.0
-1.2902791554327337,0.7127505786124363,5.113917243350224e-12,1.0609053538359314e-05,28.0
-1.2902795626180483,0.7127515385435248,5.113917243350224e-12,1.0609053538359314e-05,25.0
-1.290280086216824,0.7127526438605402,5.113917243350224e-12,1.0609053538359314e-05,25.0
-1.2902804352826744,0.7127538074715525,5.113917243350224e-12,1.0609053538359314e-05,25.0
-1.2902806681095966,0.7127550583490274,1.4314734099709905e-11,1.7278384033733314e-05,23.0
-1.2902811044419098,0.7127563090519693,1.4314734099709905e-11,1.7278384033733314e-05,22.0
-1.2902823842918503,0.7127587816599207,1.4314734099709905e-11,1.7278384033733314e-05,20.0
-1.2902830824235507,0.7127600325373955,1.4314734099709905e-11,1.7278384033733314e-05,20.0
-1.2902838097022502,0.712761195973875,1.4314734099709905e-11,1.7278384033733314e-05,19.0
-1.2902844205674884,0.7127622141989606,1.4314734099709905e-11,1.7278384033733314e-05,16.0
-1.2902849731387296,0.7127631741300492,1.4314734099709905e-11,1.7278384033733314e-05,16.0
-1.2902854677650395,0.7127640467946752,1.4314734099709905e-11,1.7278384033733314e-05,16.0
-1.2902861367497418,0.7127647738988416,1.4314734099709905e-11,1.7278384033733314e-05,15.0
-1.2902868057344443,0.7127653557916143,1.4314734099709905e-11,1.7278384033733314e-05,14.0
-1.290287445746681,0.7127657921239271,1.4314734099709905e-11,1.7278384033733314e-05,14.0
-1.2902879112259924,0.7127669265879409,1.4314734099709905e-11,1.7278384033733314e-05,13.0
-1.2902880857589176,0.7127673918927196,1.4314734099709905e-11,1.7278384033733314e-05,12.0
-1.2902882019978459,0.7127677409585699,1.4314734099709905e-11,1.7278384033733314e-05,12.0
-1.290287562160142,0.7127688173031197,1.4314734099709905e-11,1.7278384033733314e-05,12.0
-1.2902848568998015,0.712768788156121,1.4314734099709905e-11,1.7278384033733314e-05,12.0
-1.290283518755864,0.7127685263567333,1.4314734099709905e-11,1.7278384033733314e-05,13.0
-1.2902821806119265,0.7127683228513425,1.4314734099709905e-11,1.7278384033733314e-05,15.0
-1.2902809299089846,0.7127681772908829,1.4314734099709905e-11,1.7278384033733314e-05,15.0
-1.2902775846364072,0.7127677409585699,4.631707867815357e-12,1.0309164926696922e-05,17.0
-1.2902767700912452,0.7127675955726432,4.631707867815357e-12,1.0309164926696922e-05,17.0
-1.2902760719595443,0.7127674791591821,4.631707867815357e-12,1.0309164926696922e-05,17.0
-1.290274297657827,0.712767799252567,4.631707867815357e-12,1.0309164926696922e-05,16.0
-1.290272174115726,0.7127676828391059,4.631707867815357e-12,1.0309164926696922e-05,17.0
-1.290271475984025,0.7127677119861044,4.631707867815357e-12,1.0309164926696922e-05,19.0
-1.2902671418078935,0.7127682937043439,0.0,0.0,19.0
-1.2902665309426555,0.7127683228513425,2.796875301506252e-11,2.3796370075752758e-05,20.0
-1.2902626039518383,0.7127678865190296,2.796875301506252e-11,2.3796370075752758e-05,21.0
-1.2902620220590657,0.7127678865190296,2.796875301506252e-11,2.3796370075752758e-05,23.0
-1.290259084146336,0.7127675374531792,2.796875301506252e-11,2.3796370075752758e-05,27.0
-1.290255971700681,0.7127670428268691,2.796875301506252e-11,2.3796370075752758e-05,28.0
-1.2902540518385037,0.7127697772342084,2.796875301506252e-11,2.3796370075752758e-05,26.0
-1.2902533826792686,0.7127707080182983,2.796875301506252e-11,2.3796370075752758e-05,26.0
-1.2902528882274913,0.7127714644439962,2.796875301506252e-11,2.3796370075752758e-05,26.0
-1.2902525391616408,0.7127720753092343,0.0,0.0,25.0
-1.2902523354817175,0.7127724533475502,0.0,0.0,26.0
-1.290250793832389,0.7127749259555015,0.0,0.0,23.0
-1.2902503283530773,0.7127759731530529,0.0,0.0,23.0
-1.2902493684219891,0.7127781256676193,0.0,0.0,23.0
-1.2902486994372866,0.7127791147457064,0.0,0.0,21.0
-1.290248001305586,0.7127800455297966,0.0,0.0,21.0
-1.290247303173885,0.712781063754882,0.0,0.0,21.0
-1.2902468376945735,0.7127820526584363,0.0,0.0,20.0
-1.2902461978568698,0.7127830998559875,0.0,0.0,18.0
-1.2902455286976344,0.7127842053475357,0.0,0.0,18.0
-1.29024419072823,0.7127865323950274,0.0,0.0,18.0
-1.2902435507159933,0.7127877541255038,0.0,0.0,19.0
-1.2902427944648285,0.7127890339754442,0.0,0.0,19.0
-1.2902420963331274,0.7127903139999177,0.0,0.0,21.0
-1.2902413109349642,0.7127913611974689,0.0,0.0,19.0
-1.29024075818919,0.7127922628345604,0.0,0.0,18.0
-1.2902403510038758,0.7127929609662612,0.0,0.0,19.0
-1.290240060057489,0.7127934264455728,0.0,0.0,19.0
-1.2902428817312908,0.7127945900565851,0.0,0.0,18.0
-1.2902436961019201,0.7127943572296628,0.0,0.0,17.0
-1.2902453541647094,0.7127944444961255,0.0,0.0,17.0
-1.2902467214556455,0.7127945317625881,0.0,0.0,17.0
-1.2902484667848972,0.7127945609095865,0.0,0.0,14.0
-1.2902500957006882,0.7127945609095865,0.0,0.0,14.0
-1.2902542553438943,0.7127952009218232,0.0,0.0,12.0
-1.2902552444219817,0.7127953754547485,0.0,0.0,11.0
-1.2902558844342185,0.7127955208406752,0.0,0.0,11.0
-1.2902563788859953,0.7127956662266018,0.0,0.0,10.0
-1.2902578332688612,0.7127965099187623,0.0,0.0,9.0
-1.2902579788293207,0.7127970624900034,3.3279453112700603e-12,8.092219399157994e-06,10.0
-1.2902576297634705,0.712797527969315,3.3279453112700603e-12,8.092219399157994e-06,10.0
-1.2902571061646946,0.7127982261010157,3.3279453112700603e-12,8.092219399157994e-06,10.0
-1.2902566698323819,0.7127990696186433,3.3279453112700603e-12,8.092219399157994e-06,10.0
-1.2902561462336062,0.7127999422832694,3.3279453112700603e-12,8.092219399157994e-06,10.0
-1.2902557099012932,0.7128008732418922,3.3279453112700603e-12,8.092219399157994e-06,10.0
-1.2902551863025176,0.7128017459065181,3.3279453112700603e-12,8.092219399157994e-06,13.0
-1.2902546916762074,0.7128025894241458,3.3279453112700603e-12,8.092219399157994e-06,13.0
-1.2902541391049664,0.7128034620887718,3.3279453112700603e-12,8.092219399157994e-06,13.0
-1.2902537027726535,0.7128043347533977,3.3279453112700603e-12,8.092219399157994e-06,13.0
-1.2902531791738776,0.7128051201515612,3.3279453112700603e-12,8.092219399157994e-06,13.0
-1.2902526555751022,0.7128059636691886,5.019546766630278e-11,4.785085189879028e-05,13.0
-1.2902520155628656,0.7128068363338146,5.019546766630278e-11,4.785085189879028e-05,14.0
-1.2902514046976272,0.7128077089984406,5.019546766630278e-11,4.785085189879028e-05,14.0
-1.290250793832389,0.7128085235436024,5.019546766630278e-11,4.785085189879028e-05,15.0
-1.2902502702336134,0.71280936706123,5.019546766630278e-11,4.785085189879028e-05,15.0
-1.2902496593683752,0.7128102688728545,5.019546766630278e-11,4.785085189879028e-05,14.0
-1.2902495429549141,0.7128111415374805,5.019546766630278e-11,4.785085189879028e-05,14.0
-1.290248932089676,0.7128119850551079,5.213999296454498e-11,3.351918320943812e-05,14.0
-1.2902478267726605,0.7128137886783571,5.213999296454498e-11,3.351918320943812e-05,17.0
-1.2902466923086469,0.7128161157258488,5.213999296454498e-11,3.351918320943812e-05,20.0
-1.2902462559763337,0.7128167265910869,5.213999296454498e-11,3.351918320943812e-05,20.0
-1.2902454997251689,0.7128180064410274,5.213999296454498e-11,3.351918320943812e-05,21.0
-1.290245063392856,0.7128185883338,5.213999296454498e-11,3.351918320943812e-05,21.0
-1.290244743299471,0.7128191119325756,5.213999296454498e-11,3.351918320943812e-05,21.0
-1.2902444815000833,0.712819460998426,5.213999296454498e-11,3.351918320943812e-05,22.0
-1.290243259769607,0.7128234752557057,5.213999296454498e-11,3.351918320943812e-05,26.0
-1.29024218359959,0.7128255696508079,4.0806549555036243e-11,4.205224481239489e-05,27.0
-1.2902414271738925,0.7128265585543623,4.0806549555036243e-11,4.205224481239489e-05,27.0
-1.2902398855245638,0.7128285656830019,4.0806549555036243e-11,4.205224481239489e-05,28.0
-1.290238838327013,0.7128299038269394,4.0806549555036243e-11,4.205224481239489e-05,28.0
-1.290238576527625,0.7128303982787165,4.0806549555036243e-11,4.205224481239489e-05,28.0
-1.2902382566087731,0.7128308929050267,4.0806549555036243e-11,4.205224481239489e-05,28.0
-1.290237907542923,0.7128313582098051,4.0806549555036243e-11,4.205224481239489e-05,27.0
-1.2902374712106097,0.7128319109555793,4.0806549555036243e-11,4.205224481239489e-05,27.0
-1.2902363657190614,0.7128330745665915,4.0806549555036243e-11,4.205224481239489e-05,27.0
-1.2902360166532114,0.7128337726982923,4.0806549555036243e-11,4.205224481239489e-05,28.0
-1.2902354930544355,0.7128347034823824,4.0806549555036243e-11,4.205224481239489e-05,28.0
-1.2902349404831943,0.7128354888805458,4.0806549555036243e-11,4.205224481239489e-05,27.0
-1.2902343585904217,0.7128361578652481,7.536768046032037e-11,5.7042305121190657e-05,28.0
-1.2902336896057194,0.7128366814640237,7.536768046032037e-11,5.7042305121190657e-05,28.0
-1.290233020621017,0.7128372342097978,7.536768046032037e-11,5.7042305121190657e-05,28.0
-1.2902324387282444,0.7128378159280375,7.536768046032037e-11,5.7042305121190657e-05,28.0
-1.2902320896623942,0.7128384850872727,7.536768046032037e-11,5.7042305121190657e-05,28.0
-1.2902313915306935,0.7128391832189737,7.536768046032037e-11,5.7042305121190657e-05,28.0
-1.2902310134923773,0.7128398230566774,1.29337510259511e-11,1.57710635165315e-05,28.0
-1.2902306352795285,0.7128407540153004,1.29337510259511e-11,1.57710635165315e-05,28.0
-1.2902300825337543,0.712841655652392,1.29337510259511e-11,1.57710635165315e-05,28.0
-1.290229733467904,0.7128428484104027,1.29337510259511e-11,1.57710635165315e-05,27.0
-1.290229297135591,0.7128441282603432,1.29337510259511e-11,1.57710635165315e-05,26.0
-1.2902290353362034,0.7128453208438211,1.29337510259511e-11,1.57710635165315e-05,25.0
-1.290228482764962,0.7128475316523847,1.29337510259511e-11,1.57710635165315e-05,24.0
-1.2902283954984994,0.7128485497029372,1.29337510259511e-11,1.57710635165315e-05,24.0
-1.2902283082320367,0.7128494223675632,1.29337510259511e-11,1.57710635165315e-05,24.0
-1.2902281045521133,0.7128507023920366,1.29337510259511e-11,1.57710635165315e-05,24.0
-1.2902280464326488,0.7128511095773511,1.29337510259511e-11,1.57710635165315e-05,24.0
-1.2902280754051145,0.7128514005237374,1.29337510259511e-11,1.57710635165315e-05,24.0
-1.2902274645398766,0.7128531167059909,1.29337510259511e-11,1.57710635165315e-05,23.0
-1.2902268828216368,0.7128539312511528,1.29337510259511e-11,1.57710635165315e-05,22.0
-1.2902263011033972,0.7128548328882444,3.197340592455293e-11,2.3651133603262637e-05,23.0
-1.2902247011600718,0.7128558511133302,3.197340592455293e-11,2.3651133603262637e-05,22.0
-1.2902227812978946,0.7128575672955836,3.197340592455293e-11,2.3651133603262637e-05,23.0
-1.2902224030850455,0.7128578872144353,3.197340592455293e-11,2.3651133603262637e-05,23.0
-1.2902220540191953,0.712858236280286,3.197340592455293e-11,2.3651133603262637e-05,23.0
-1.2902216759808793,0.7128585853461362,3.197340592455293e-11,2.3651133603262637e-05,22.0
-1.290221385034493,0.7128589054395211,3.197340592455293e-11,2.3651133603262637e-05,22.0
-1.2902212105015676,0.712859225358373,3.197340592455293e-11,2.3651133603262637e-05,22.0
-1.2902202797174775,0.7128600688760004,3.197340592455293e-11,2.3651133603262637e-05,22.0
-1.29022001791809,0.7128606216217745,3.197340592455293e-11,2.3651133603262637e-05,23.0
-1.290219814238166,0.7128612033400142,3.197340592455293e-11,2.3651133603262637e-05,22.0
-1.2902194070528519,0.7128617269387899,3.197340592455293e-11,2.3651133603262637e-05,21.0
