,Longitude,Latitude,polygon_area,polygon_perimeter
1920,-73.96993167,40.76552667,7.978895000003201e-07,0.0040095363287458614
1921,-73.96986833,40.76546333,7.978895000003201e-07,0.0040095363287458614
1922,-73.9698,40.76541167,7.978895000003201e-07,0.0040095363287458614
1923,-73.96972333,40.76538667,7.978895000003201e-07,0.0040095363287458614
1924,-73.96956333,40.76531833,7.978895000003201e-07,0.0040095363287458614
1925,-73.96948667,40.76528667,7.978895000003201e-07,0.0040095363287458614
1926,-73.96939667,40.76525333,7.997289999944349e-07,0.00394976999106191
1927,-73.96930667,40.76521667,7.997289999944349e-07,0.00394976999106191
1928,-73.96912167,40.765155,7.997289999944349e-07,0.00394976999106191
1929,-73.96904,40.76512667,7.997289999944349e-07,0.00394976999106191
1930,-73.96890833,40.765105,7.997289999944349e-07,0.00394976999106191
1931,-73.96886833,40.76507333,7.997289999944349e-07,0.00394976999106191
1932,-73.96883833,40.76505333,7.997289999944349e-07,0.00394976999106191
1933,-73.96873,40.76494333,7.997289999944349e-07,0.00394976999106191
1934,-73.968675,40.76493,7.997289999944349e-07,0.00394976999106191
1935,-73.96852333,40.764885,7.997289999944349e-07,0.00394976999106191
1936,-73.96843,40.764865,7.997289999944349e-07,0.00394976999106191
1937,-73.96833,40.764845,8.080869999989954e-07,0.004963234560011533
1938,-73.968225,40.76482833,8.080869999989954e-07,0.004963234560011533
1939,-73.968125,40.76479667,8.080869999989954e-07,0.004963234560011533
1940,-73.96802833,40.76476333,8.080869999989954e-07,0.004963234560011533
1941,-73.96792667,40.76473,8.164080000010854e-07,0.003996711263777059
1942,-73.96782167,40.76469667,8.164080000010854e-07,0.003996711263777059
1943,-73.96772333,40.76464667,8.164080000010854e-07,0.003996711263777059
1944,-73.96764333,40.76460833,8.164080000010854e-07,0.003996711263777059
1945,-73.96755333,40.76456833,8.164080000010854e-07,0.003996711263777059
1946,-73.96748167,40.76453,8.164080000010854e-07,0.003996711263777059
1947,-73.967405,40.76448833,8.164080000010854e-07,0.003996711263777059
1948,-73.96733667,40.76445833,8.164080000010854e-07,0.003996711263777059
1949,-73.96727667,40.76443,8.164080000010854e-07,0.003996711263777059
1950,-73.967225,40.76440833,8.164080000010854e-07,0.003996711263777059
1951,-73.96719,40.76438833,8.164080000010854e-07,0.003996711263777059
1952,-73.96715833,40.76437167,8.164080000010854e-07,0.003996711263777059
1953,-73.96693167,40.76412333,2.967535000028517e-07,0.0034227112349197605
1954,-73.96693,40.76408833,2.967535000028517e-07,0.0034227112349197605
1955,-73.96695667,40.76400833,2.967535000028517e-07,0.0034227112349197605
1956,-73.96697667,40.76396833,2.967535000028517e-07,0.0034227112349197605
1957,-73.967,40.76393167,2.967535000028517e-07,0.0034227112349197605
1958,-73.96702333,40.7639,2.967535000028517e-07,0.0034227112349197605
1959,-73.96704167,40.76387167,2.967535000028517e-07,0.0034227112349197605
1960,-73.96718667,40.76374333,2.967535000028517e-07,0.0034227112349197605
1961,-73.96721,40.76370667,2.967535000028517e-07,0.0034227112349197605
1962,-73.96723167,40.76367333,2.967535000028517e-07,0.0034227112349197605
1963,-73.96725,40.76364,2.967535000028517e-07,0.0034227112349197605
1964,-73.96727,40.76362,2.967535000028517e-07,0.0034227112349197605
1965,-73.96740667,40.76349833,8.080869999989954e-07,0.004963234560011533
1966,-73.96752667,40.76339333,8.050654999896999e-07,0.005135826843016839
1967,-73.96754333,40.763375,8.050654999896999e-07,0.005135826843016839
1968,-73.96757,40.76335667,8.050654999896999e-07,0.005135826843016839
1969,-73.96759167,40.76333,8.050654999896999e-07,0.005135826843016839
1970,-73.96761333,40.76330333,8.050654999896999e-07,0.005135826843016839
1971,-73.967645,40.76326833,8.050654999896999e-07,0.005135826843016839
1972,-73.967675,40.76323667,8.050654999896999e-07,0.005135826843016839
1973,-73.96767667,40.76321333,8.050654999896999e-07,0.005135826843016839
1974,-73.96769333,40.7632,8.050654999896999e-07,0.005135826843016839
1975,-73.96772167,40.76302667,8.050654999896999e-07,0.005135826843016839
1976,-73.96774333,40.76299667,8.050654999896999e-07,0.005135826843016839
1977,-73.96776,40.76296833,8.050654999896999e-07,0.005135826843016839
1978,-73.96777333,40.76294333,8.050654999896999e-07,0.005135826843016839
1979,-73.96778667,40.762915,8.050654999896999e-07,0.005135826843016839
1980,-73.967805,40.76289,8.050654999896999e-07,0.005135826843016839
1981,-73.96782833,40.76286333,8.050654999896999e-07,0.005135826843016839
1982,-73.96788,40.76282,8.050654999896999e-07,0.005135826843016839
1983,-73.967915,40.76278833,8.050654999896999e-07,0.005135826843016839
1984,-73.96806,40.76271833,7.34262000003441e-07,0.004139582664171768
1985,-73.96810667,40.76270167,7.34262000003441e-07,0.004139582664171768
1986,-73.96814333,40.76267833,7.34262000003441e-07,0.004139582664171768
1987,-73.968195,40.76265667,7.34262000003441e-07,0.004139582664171768
1988,-73.96822333,40.76260667,7.34262000003441e-07,0.004139582664171768
1989,-73.96821667,40.762555,7.34262000003441e-07,0.004139582664171768
1990,-73.96815667,40.76252167,7.34262000003441e-07,0.004139582664171768
1991,-73.96811167,40.76249667,7.34262000003441e-07,0.004139582664171768
1992,-73.96797333,40.76244833,8.423730000009527e-07,0.004089834555983943
1993,-73.96789667,40.76242,8.423730000009527e-07,0.004089834555983943
1994,-73.96781667,40.76236667,8.423730000009527e-07,0.004089834555983943
1995,-73.96773,40.76232333,8.423730000009527e-07,0.004089834555983943
1996,-73.967645,40.76225833,8.423730000009527e-07,0.004089834555983943
1997,-73.96755667,40.76218667,8.423730000009527e-07,0.004089834555983943
1998,-73.96745167,40.76212333,8.423730000009527e-07,0.004089834555983943
1999,-73.96723833,40.76202833,8.423730000009527e-07,0.004089834555983943
2000,-73.96715167,40.76197167,8.423730000009527e-07,0.004089834555983943
2001,-73.96706833,40.76194,8.423730000009527e-07,0.004089834555983943
2002,-73.96696333,40.76189,8.423730000009527e-07,0.004089834555983943
2003,-73.966945,40.76187167,8.423730000009527e-07,0.004089834555983943
2004,-73.966935,40.76186667,8.423730000009527e-07,0.004089834555983943
2005,-73.96677167,40.761805,8.423730000009527e-07,0.004089834555983943
2006,-73.96667667,40.76176833,8.423730000009527e-07,0.004089834555983943
2007,-73.96646,40.76168667,8.423730000009527e-07,0.004089834555983943
2008,-73.96634667,40.76164833,8.423730000009527e-07,0.004089834555983943
2009,-73.96623,40.76160167,1.072607000007208e-06,0.004885265291299647
2010,-73.96611833,40.76155,1.072607000007208e-06,0.004885265291299647
2011,-73.966,40.76149333,1.072607000007208e-06,0.004885265291299647
2012,-73.965885,40.76144667,1.072607000007208e-06,0.004885265291299647
2013,-73.96577167,40.76138333,1.072607000007208e-06,0.004885265291299647
2014,-73.96567167,40.76134167,1.072607000007208e-06,0.004885265291299647
2015,-73.965575,40.7613,1.072607000007208e-06,0.004885265291299647
2016,-73.96548833,40.76126667,1.072607000007208e-06,0.004885265291299647
2017,-73.96540333,40.76123167,1.072607000007208e-06,0.004885265291299647
2018,-73.96532667,40.76120167,1.072607000007208e-06,0.004885265291299647
2019,-73.965255,40.76116667,1.072607000007208e-06,0.004885265291299647
2020,-73.96517833,40.761115,1.072607000007208e-06,0.004885265291299647
2021,-73.965115,40.76107167,1.072607000007208e-06,0.004885265291299647
2022,-73.96506833,40.76103833,1.072607000007208e-06,0.004885265291299647
2023,-73.96503,40.76101167,1.072607000007208e-06,0.004885265291299647
2024,-73.96501167,40.76098167,1.072607000007208e-06,0.004885265291299647
2025,-73.96493,40.760895,1.072607000007208e-06,0.004885265291299647
2026,-73.96490333,40.76088167,1.072607000007208e-06,0.004885265291299647
2027,-73.964875,40.76086333,4.492949999934333e-08,0.0008598266084433243
2028,-73.964855,40.760845,4.492949999934333e-08,0.0008598266084433243
2029,-73.96483667,40.76083333,4.492949999934333e-08,0.0008598266084433243
2030,-73.96467333,40.76069167,1.0568999999820777e-07,0.0016835166503469507
2031,-73.964625,40.76068333,1.0568999999820777e-07,0.0016835166503469507
2032,-73.964575,40.76067333,1.0568999999820777e-07,0.0016835166503469507
2033,-73.96452667,40.76066,1.0568999999820777e-07,0.0016835166503469507
2034,-73.964475,40.760645,1.0568999999820777e-07,0.0016835166503469507
2035,-73.964415,40.76063,1.0568999999820777e-07,0.0016835166503469507
2036,-73.96434333,40.760605,1.0568999999820777e-07,0.0016835166503469507
2037,-73.96420667,40.76057,1.0568999999820777e-07,0.0016835166503469507
2038,-73.96410167,40.76053833,1.0568999999820777e-07,0.0016835166503469507
2039,-73.96400833,40.76049333,1.0568999999820777e-07,0.0016835166503469507
2040,-73.96391333,40.76044833,1.0568999999820777e-07,0.0016835166503469507
2041,-73.96375833,40.76037833,1.0870149999929392e-07,0.0018275619103267176
2042,-73.96368,40.76034833,1.0870149999929392e-07,0.0018275619103267176
2043,-73.9636,40.76031833,1.0870149999929392e-07,0.0018275619103267176
2044,-73.96351667,40.760285,1.0870149999929392e-07,0.0018275619103267176
2045,-73.96343167,40.76025333,1.0870149999929392e-07,0.0018275619103267176
2046,-73.96334833,40.76022333,8.565545000019853e-07,0.0041891811475305105
2047,-73.963175,40.76015167,8.565545000019853e-07,0.0041891811475305105
2048,-73.96309,40.76011667,8.565545000019853e-07,0.0041891811475305105
2049,-73.963005,40.76007833,8.565545000019853e-07,0.0041891811475305105
2050,-73.96291667,40.76003833,8.565545000019853e-07,0.0041891811475305105
2051,-73.96282333,40.75999,8.565545000019853e-07,0.0041891811475305105
2052,-73.96272667,40.75995167,8.565545000019853e-07,0.0041891811475305105
2053,-73.96262667,40.759905,8.565545000019853e-07,0.0041891811475305105
2054,-73.96253167,40.75985833,8.565545000019853e-07,0.0041891811475305105
2055,-73.96244,40.75981333,8.565545000019853e-07,0.0041891811475305105
2056,-73.96201,40.75964667,2.2199150000016634e-07,0.002791100086001182
2057,-73.96193667,40.75962,2.2199150000016634e-07,0.002791100086001182
2058,-73.96186667,40.75959333,2.2199150000016634e-07,0.002791100086001182
2059,-73.96179333,40.759565,2.2199150000016634e-07,0.002791100086001182
2060,-73.96164,40.75950333,5.84885000015049e-08,0.0010805388060183842
2061,-73.96156167,40.75948167,5.84885000015049e-08,0.0010805388060183842
2062,-73.96140667,40.75943333,5.84885000015049e-08,0.0010805388060183842
2063,-73.96133167,40.75941667,5.84885000015049e-08,0.0010805388060183842
2064,-73.961245,40.75939167,5.84885000015049e-08,0.0010805388060183842
2065,-73.96116,40.759365,5.84885000015049e-08,0.0010805388060183842
2066,-73.96098333,40.7593,5.84885000015049e-08,0.0010805388060183842
2067,-73.960885,40.75925833,5.84885000015049e-08,0.0010805388060183842
2068,-73.960785,40.759215,6.1935850000322e-07,0.0047589193800637395
2069,-73.96059333,40.75910833,6.1935850000322e-07,0.0047589193800637395
2070,-73.9604,40.75901167,6.1935850000322e-07,0.0047589193800637395
2071,-73.96030833,40.75897167,6.1935850000322e-07,0.0047589193800637395
2072,-73.96022833,40.75893833,6.1935850000322e-07,0.0047589193800637395
2073,-73.96006,40.758855,6.1935850000322e-07,0.0047589193800637395
2074,-73.96001,40.75881833,6.1935850000322e-07,0.0047589193800637395
2075,-73.959925,40.75880833,3.105620000012168e-07,0.0022590084438966476
2076,-73.95988167,40.75879667,3.105620000012168e-07,0.0022590084438966476
2077,-73.95982667,40.75879167,3.105620000012168e-07,0.0022590084438966476
2078,-73.959775,40.758795,3.105620000012168e-07,0.0022590084438966476
2079,-73.95973333,40.75881,3.105620000012168e-07,0.0022590084438966476
2080,-73.959675,40.75884333,3.105620000012168e-07,0.0022590084438966476
2081,-73.959615,40.75888833,3.105620000012168e-07,0.0022590084438966476
2082,-73.95957833,40.75893667,3.207499999924831e-08,0.0007612770262608822
2083,-73.95954667,40.75898167,3.207499999924831e-08,0.0007612770262608822
2084,-73.959535,40.75901,3.207499999924831e-08,0.0007612770262608822
2085,-73.95945667,40.759105,3.207499999924831e-08,0.0007612770262608822
2086,-73.959415,40.75912833,3.207499999924831e-08,0.0007612770262608822
2087,-73.95937833,40.75913167,3.207499999924831e-08,0.0007612770262608822
2088,-73.95934333,40.75913167,3.207499999924831e-08,0.0007612770262608822
2089,-73.95927833,40.759145,3.207499999924831e-08,0.0007612770262608822
2090,-73.95923833,40.75919667,3.207499999924831e-08,0.0007612770262608822
2091,-73.95916833,40.75928833,3.207499999924831e-08,0.0007612770262608822
2092,-73.95914333,40.75932667,3.207499999924831e-08,0.0007612770262608822
2093,-73.959125,40.75936333,3.207499999924831e-08,0.0007612770262608822
2094,-73.95911,40.75939667,3.207499999924831e-08,0.0007612770262608822
2095,-73.95909333,40.75942333,3.207499999924831e-08,0.0007612770262608822
2096,-73.95906833,40.75945167,3.207499999924831e-08,0.0007612770262608822
2097,-73.95904833,40.75947833,3.207499999924831e-08,0.0007612770262608822
2098,-73.95903167,40.75949667,3.207499999924831e-08,0.0007612770262608822
2099,-73.95897167,40.75956,3.207499999924831e-08,0.0007612770262608822
2100,-73.95891333,40.75961833,3.207499999924831e-08,0.0007612770262608822
2101,-73.95888,40.75965667,3.207499999924831e-08,0.0007612770262608822
2102,-73.95883833,40.75970167,2.8284699999825267e-07,0.004169037467059515
2103,-73.9588,40.75974833,2.0437200000247844e-07,0.0019690976638443583
2104,-73.95876667,40.75979333,2.0437200000247844e-07,0.0019690976638443583
2105,-73.95873167,40.759835,2.0437200000247844e-07,0.0019690976638443583
2106,-73.95866667,40.75992333,2.0437200000247844e-07,0.0019690976638443583
2107,-73.95863333,40.75997,2.0437200000247844e-07,0.0019690976638443583
2108,-73.95856667,40.76006167,2.0437200000247844e-07,0.0019690976638443583
2109,-73.95851667,40.76011667,2.0437200000247844e-07,0.0019690976638443583
2110,-73.95846667,40.76017667,2.0437200000247844e-07,0.0019690976638443583
2111,-73.95842167,40.760235,2.0437200000247844e-07,0.0019690976638443583
2112,-73.95838167,40.76028333,2.0437200000247844e-07,0.0019690976638443583
2113,-73.95834167,40.76032833,2.0437200000247844e-07,0.0019690976638443583
2114,-73.95830167,40.76036667,2.0437200000247844e-07,0.0019690976638443583
2115,-73.958265,40.76040167,2.0437200000247844e-07,0.0019690976638443583
2116,-73.95823333,40.76044,2.0437200000247844e-07,0.0019690976638443583
2117,-73.95819833,40.76048833,2.0437200000247844e-07,0.0019690976638443583
2118,-73.95817333,40.76052833,2.0437200000247844e-07,0.0019690976638443583
2119,-73.95814833,40.76056833,2.0437200000247844e-07,0.0019690976638443583
2120,-73.95812167,40.76060833,2.0437200000247844e-07,0.0019690976638443583
2121,-73.95809667,40.76064833,2.0437200000247844e-07,0.0019690976638443583
2122,-73.95807667,40.76069167,5.349444999981916e-07,0.0033975654459924673
2123,-73.958055,40.76072833,5.349444999981916e-07,0.0033975654459924673
2124,-73.958015,40.76080833,5.349444999981916e-07,0.0033975654459924673
2125,-73.95800333,40.760835,5.349444999981916e-07,0.0033975654459924673
2126,-73.95799333,40.76087833,5.349444999981916e-07,0.0033975654459924673
2127,-73.95799333,40.76089,5.349444999981916e-07,0.0033975654459924673
2128,-73.95795833,40.76101333,5.349444999981916e-07,0.0033975654459924673
2129,-73.957685,40.761,5.349444999981916e-07,0.0033975654459924673
2130,-73.95767167,40.76103833,5.349444999981916e-07,0.0033975654459924673
2131,-73.95765,40.76107667,5.349444999981916e-07,0.0033975654459924673
2132,-73.95762833,40.76112167,5.349444999981916e-07,0.0033975654459924673
2133,-73.95760167,40.761165,5.349444999981916e-07,0.0033975654459924673
2134,-73.95754,40.76128833,5.349444999981916e-07,0.0033975654459924673
2135,-73.95753,40.76133167,5.349444999981916e-07,0.0033975654459924673
2136,-73.95751667,40.76136667,5.349444999981916e-07,0.0033975654459924673
2137,-73.95750833,40.76139667,5.349444999981916e-07,0.0033975654459924673
2138,-73.95749833,40.76142667,5.349444999981916e-07,0.0033975654459924673
2139,-73.95748667,40.76144833,1.7999799999345833e-07,0.0018163828647434427
2140,-73.95748167,40.76146333,1.7999799999345833e-07,0.0018163828647434427
2141,-73.95738833,40.76166833,1.7999799999345833e-07,0.0018163828647434427
2142,-73.95738167,40.761725,1.7999799999345833e-07,0.0018163828647434427
2143,-73.95735,40.76177833,1.7999799999345833e-07,0.0018163828647434427
2144,-73.95731833,40.76183,1.7999799999345833e-07,0.0018163828647434427
2145,-73.957275,40.76188667,1.7999799999345833e-07,0.0018163828647434427
2146,-73.95723167,40.761945,1.7999799999345833e-07,0.0018163828647434427
2147,-73.95718167,40.76200167,6.218199999756276e-08,0.0010976309949398636
2148,-73.957135,40.762055,6.218199999756276e-08,0.0010976309949398636
2149,-73.95709167,40.76210333,6.218199999756276e-08,0.0010976309949398636
2150,-73.95705,40.76214833,6.218199999756276e-08,0.0010976309949398636
2151,-73.95691667,40.762355,6.218199999756276e-08,0.0010976309949398636
2152,-73.95687,40.76241833,6.218199999756276e-08,0.0010976309949398636
2153,-73.95682,40.76248333,6.218199999756276e-08,0.0010976309949398636
2154,-73.95677333,40.76254667,6.218199999756276e-08,0.0010976309949398636
2155,-73.95667833,40.76265833,6.218199999756276e-08,0.0010976309949398636
2156,-73.95663833,40.76270333,1.396570000003227e-07,0.0017863545928931183
2157,-73.95661,40.76273667,1.396570000003227e-07,0.0017863545928931183
2158,-73.95656667,40.76278833,1.396570000003227e-07,0.0017863545928931183
2159,-73.95649333,40.76292,4.473249999987268e-08,0.0008502024435529743
2160,-73.95651833,40.76295333,4.473249999987268e-08,0.0008502024435529743
2161,-73.95656667,40.76298167,4.473249999987268e-08,0.0008502024435529743
2162,-73.95670333,40.76303333,4.473249999987268e-08,0.0008502024435529743
2163,-73.95678,40.76306833,4.473249999987268e-08,0.0008502024435529743
2164,-73.95685833,40.76311167,4.473249999987268e-08,0.0008502024435529743
2165,-73.956945,40.763155,1.059916500009297e-06,0.0062858889409091335
2166,-73.95712333,40.76325667,1.059916500009297e-06,0.0062858889409091335
2167,-73.95721,40.76330167,1.059916500009297e-06,0.0062858889409091335
2168,-73.95729833,40.76334333,1.059916500009297e-06,0.0062858889409091335
2169,-73.957485,40.76342333,1.059916500009297e-06,0.0062858889409091335
2170,-73.95756833,40.76347,1.059916500009297e-06,0.0062858889409091335
2171,-73.95764167,40.76351,1.059916500009297e-06,0.0062858889409091335
2172,-73.95768833,40.763555,1.059916500009297e-06,0.0062858889409091335
2173,-73.95774833,40.76361833,1.059916500009297e-06,0.0062858889409091335
2174,-73.957965,40.76368,1.0482520000093997e-06,0.008506126955795635
2175,-73.95801,40.76368333,1.0482520000093997e-06,0.008506126955795635
2176,-73.95805,40.76369833,1.0482520000093997e-06,0.008506126955795635
2177,-73.95810667,40.763705,1.0482520000093997e-06,0.008506126955795635
2178,-73.95817333,40.763715,1.0482520000093997e-06,0.008506126955795635
2179,-73.95822833,40.763735,1.0482520000093997e-06,0.008506126955795635
2180,-73.95827833,40.76375333,1.0482520000093997e-06,0.008506126955795635
2181,-73.95832333,40.76377333,1.0482520000093997e-06,0.008506126955795635
2182,-73.95836833,40.763795,1.0482520000093997e-06,0.008506126955795635
2183,-73.95840333,40.76382,1.0482520000093997e-06,0.008506126955795635
2184,-73.95843333,40.76383667,1.0482520000093997e-06,0.008506126955795635
2185,-73.95856,40.763825,1.0482520000093997e-06,0.008506126955795635
2186,-73.95860167,40.76383833,1.0482520000093997e-06,0.008506126955795635
2187,-73.95862833,40.76386167,1.0482520000093997e-06,0.008506126955795635
2188,-73.95865667,40.76388833,1.0482520000093997e-06,0.008506126955795635
2189,-73.95868,40.76390833,1.0482520000093997e-06,0.008506126955795635
2190,-73.95863833,40.763975,1.0482520000093997e-06,0.008506126955795635
2191,-73.95862,40.764025,1.0482520000093997e-06,0.008506126955795635
2192,-73.958615,40.76406167,1.0482520000093997e-06,0.008506126955795635
2193,-73.95858667,40.76410333,1.0482520000093997e-06,0.008506126955795635
2194,-73.958555,40.76414,1.0482520000093997e-06,0.008506126955795635
2195,-73.95852833,40.76417333,1.0482520000093997e-06,0.008506126955795635
2196,-73.95851167,40.76420167,1.0482520000093997e-06,0.008506126955795635
2197,-73.95848833,40.76423167,1.059916500009297e-06,0.0062858889409091335
2198,-73.95846167,40.76427,1.059916500009297e-06,0.0062858889409091335
2199,-73.958395,40.76442167,1.059916500009297e-06,0.0062858889409091335
2200,-73.95834333,40.76444,1.059916500009297e-06,0.0062858889409091335
2201,-73.95830833,40.764495,1.059916500009297e-06,0.0062858889409091335
2202,-73.95825,40.76460333,1.059916500009297e-06,0.0062858889409091335
2203,-73.958245,40.76462167,1.059916500009297e-06,0.0062858889409091335
2204,-73.95825,40.76464,1.059916500009297e-06,0.0062858889409091335
2205,-73.95823167,40.764685,1.059916500009297e-06,0.0062858889409091335
2206,-73.95820833,40.76473833,1.059916500009297e-06,0.0062858889409091335
2207,-73.958175,40.76480667,1.059916500009297e-06,0.0062858889409091335
2208,-73.95813,40.76488,1.059916500009297e-06,0.0062858889409091335
2209,-73.95808833,40.764955,1.1793085000005993e-06,0.0052956208493305105
2210,-73.95795,40.76501333,7.973570000032682e-07,0.004444194003572025
2211,-73.95787833,40.76510167,7.973570000032682e-07,0.004444194003572025
2212,-73.95780833,40.765195,7.973570000032682e-07,0.004444194003572025
2213,-73.95775167,40.765275,7.973570000032682e-07,0.004444194003572025
2214,-73.95762167,40.76542,7.973570000032682e-07,0.004444194003572025
2215,-73.95756833,40.765475,7.973570000032682e-07,0.004444194003572025
2216,-73.95752,40.76553167,7.973570000032682e-07,0.004444194003572025
2217,-73.95747167,40.76559833,7.973570000032682e-07,0.004444194003572025
2218,-73.95742833,40.76566333,7.973570000032682e-07,0.004444194003572025
2219,-73.957295,40.765725,7.973570000032682e-07,0.004444194003572025
2220,-73.95723667,40.76579667,7.973570000032682e-07,0.004444194003572025
2221,-73.95718167,40.76587167,7.973570000032682e-07,0.004444194003572025
2222,-73.95712833,40.76595333,7.973570000032682e-07,0.004444194003572025
2223,-73.95708,40.76602333,7.973570000032682e-07,0.004444194003572025
2224,-73.95699,40.76616333,7.973570000032682e-07,0.004444194003572025
2225,-73.956925,40.76623167,7.973570000032682e-07,0.004444194003572025
2226,-73.95687167,40.76630167,1.1690090000011706e-06,0.005456872333917652
2227,-73.95682,40.76636833,1.1690090000011706e-06,0.005456872333917652
2228,-73.95676833,40.76644667,1.1690090000011706e-06,0.005456872333917652
2229,-73.95672667,40.76652167,1.1690090000011706e-06,0.005456872333917652
2230,-73.95669833,40.76660167,9.861354999960558e-07,0.006265093501837097
2231,-73.95666167,40.766675,9.861354999960558e-07,0.006265093501837097
2232,-73.95659833,40.76676333,9.861354999960558e-07,0.006265093501837097
2233,-73.95654167,40.766845,9.861354999960558e-07,0.006265093501837097
2234,-73.95646833,40.76693333,9.861354999960558e-07,0.006265093501837097
2235,-73.95638333,40.76704667,9.861354999960558e-07,0.006265093501837097
2236,-73.95633667,40.767105,9.861354999960558e-07,0.006265093501837097
2237,-73.95629167,40.76716167,9.861354999960558e-07,0.006265093501837097
2238,-73.95625,40.767225,9.861354999960558e-07,0.006265093501837097
2239,-73.95620833,40.76728333,9.861354999960558e-07,0.006265093501837097
2240,-73.95616167,40.76736333,1.1894640000044605e-06,0.005967992241223266
2241,-73.95610667,40.767445,1.1894640000044605e-06,0.005967992241223266
2242,-73.95606833,40.76753167,1.1894640000044605e-06,0.005967992241223266
2243,-73.956,40.767585,1.1894640000044605e-06,0.005967992241223266
2244,-73.95594167,40.76765,7.912124999921563e-07,0.006498354257459455
2245,-73.95586167,40.767755,7.912124999921563e-07,0.006498354257459455
2246,-73.95582167,40.76782,7.912124999921563e-07,0.006498354257459455
2247,-73.95578667,40.767875,7.912124999921563e-07,0.006498354257459455
2248,-73.95573167,40.76794667,7.912124999921563e-07,0.006498354257459455
2249,-73.95567833,40.768025,7.912124999921563e-07,0.006498354257459455
2250,-73.95559333,40.7682,7.912124999921563e-07,0.006498354257459455
2251,-73.955555,40.76829,7.912124999921563e-07,0.006498354257459455
2252,-73.95552167,40.768355,7.912124999921563e-07,0.006498354257459455
2253,-73.95548833,40.76841333,7.912124999921563e-07,0.006498354257459455
2254,-73.95544167,40.76846333,7.912124999921563e-07,0.006498354257459455
2255,-73.9554,40.76851667,7.912124999921563e-07,0.006498354257459455
2256,-73.95536333,40.76856833,7.912124999921563e-07,0.006498354257459455
2257,-73.95529667,40.76862833,7.912124999921563e-07,0.006498354257459455
2258,-73.95507,40.76888833,1.0879899999995127e-06,0.00641319357334664
2259,-73.955065,40.76898167,1.0879899999995127e-06,0.00641319357334664
2260,-73.95499167,40.76900667,1.0879899999995127e-06,0.00641319357334664
2261,-73.95494833,40.76901,1.0879899999995127e-06,0.00641319357334664
2262,-73.95490833,40.76900167,1.0879899999995127e-06,0.00641319357334664
2263,-73.954865,40.76899333,1.0879899999995127e-06,0.00641319357334664
2264,-73.9548,40.76898,1.0879899999995127e-06,0.00641319357334664
2265,-73.95473667,40.76894667,1.0879899999995127e-06,0.00641319357334664
2266,-73.95467,40.76891,1.0879899999995127e-06,0.00641319357334664
2267,-73.95459,40.76886667,1.0879899999995127e-06,0.00641319357334664
2268,-73.95451667,40.76882333,1.0879899999995127e-06,0.00641319357334664
2269,-73.95444,40.76877667,1.0879899999995127e-06,0.00641319357334664
2270,-73.95436667,40.76873333,1.0879899999995127e-06,0.00641319357334664
2271,-73.95422,40.76864,1.0879899999995127e-06,0.00641319357334664
2272,-73.95413167,40.76860667,1.0879899999995127e-06,0.00641319357334664
2273,-73.95405167,40.76856833,1.0879899999995127e-06,0.00641319357334664
2274,-73.95397,40.76853333,1.0879899999995127e-06,0.00641319357334664
2275,-73.95388667,40.76851333,1.0879899999995127e-06,0.00641319357334664
2276,-73.95381833,40.76848833,1.0879899999995127e-06,0.00641319357334664
2277,-73.95374,40.76847,1.1681665000003408e-06,0.007332598825561564
2278,-73.95367333,40.76845,1.1681665000003408e-06,0.007332598825561564
2279,-73.95361333,40.768435,1.1681665000003408e-06,0.007332598825561564
2280,-73.953555,40.768415,1.1681665000003408e-06,0.007332598825561564
2281,-73.95344,40.76836667,1.1681665000003408e-06,0.007332598825561564
2282,-73.95338667,40.76834833,1.1681665000003408e-06,0.007332598825561564
2283,-73.95334667,40.76832833,1.1681665000003408e-06,0.007332598825561564
2284,-73.95330333,40.76831,1.1681665000003408e-06,0.007332598825561564
2285,-73.95326,40.76829167,1.1681665000003408e-06,0.007332598825561564
2286,-73.95322333,40.76827,1.1681665000003408e-06,0.007332598825561564
2287,-73.95321333,40.76822,1.1681665000003408e-06,0.007332598825561564
2288,-73.95320667,40.76817833,1.1681665000003408e-06,0.007332598825561564
2289,-73.95304167,40.76814833,7.114880000034623e-07,0.0036229967360889063
2290,-73.95293167,40.768115,7.114880000034623e-07,0.0036229967360889063
2291,-73.95288333,40.76811833,7.114880000034623e-07,0.0036229967360889063
2292,-73.95284333,40.76813,7.114880000034623e-07,0.0036229967360889063
2293,-73.95281167,40.76815833,7.114880000034623e-07,0.0036229967360889063
2294,-73.95278,40.76819333,7.114880000034623e-07,0.0036229967360889063
2295,-73.95274167,40.76823333,7.114880000034623e-07,0.0036229967360889063
2296,-73.95270667,40.76827333,7.114880000034623e-07,0.0036229967360889063
2297,-73.95266833,40.76831833,7.114880000034623e-07,0.0036229967360889063
2298,-73.95263667,40.76835333,7.114880000034623e-07,0.0036229967360889063
2299,-73.95260667,40.76839,7.114880000034623e-07,0.0036229967360889063
2300,-73.952585,40.76842667,7.114880000034623e-07,0.0036229967360889063
2301,-73.95256,40.76846167,7.114880000034623e-07,0.0036229967360889063
2302,-73.95252333,40.76852167,7.114880000034623e-07,0.0036229967360889063
2303,-73.952355,40.76869333,7.114880000034623e-07,0.0036229967360889063
2304,-73.95232,40.76874833,7.114880000034623e-07,0.0036229967360889063
2305,-73.95224,40.76886667,1.2560799999987153e-06,0.005458617897331378
